variable,data,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
sex,adult,0.22831182760521,0.0287454968058342,0.1119617224880382,0.3211322596388482,0.4469800895199876,1.2820428533194794,-0.2078016817633061,-0.1222316405948986,-0.1382713479630027,-1.5297619831402898,-0.6864599712893097,0.07488255771527395,6.048131229277971e-06,0.9924959896825019,0.5099567236609697,0.2091705371508099
 10th,adult,-0.0528947168223554,0.0016268518214982,0.2544970019986675,0.1195652173913043,1.016017708624358,0.4773352033660589,0.2118587608261159,0.0469904121889754,0.3360575775865699,28.709393911973688,5.53993106613602,0.11087336182976616,3.5469567639628965e-06,0.9919827603018526,0.030550967659561844,0.1349317846073632
 11th,adult,-0.0909008359007155,0.0054235342745978,0.2584988219454729,0.056910569105691,1.031994006579733,0.2272016784683976,0.2140693369235947,0.1127292827960255,0.3351839111438947,20.23048866487682,4.7135349623368645,0.11030324689489174,3.6185719648815406e-06,0.9920165989398931,0.041305990669841176,0.2015882528397818
 12th,adult,-0.0455009799374118,0.0013562219193085,0.2525318523358379,0.0606060606060606,1.0081723240349454,0.2419550342130987,0.2077752368507023,0.1056794669992972,0.3317205918273188,88.91391780677506,9.531864620983452,0.11195841928646265,3.414328526610917e-06,0.9919068681376177,0.010683570030188752,0.1919257917297773
 1st-4th,adult,-0.0260194964277042,0.0004276784811059,0.2512171372930866,0.0769230769230769,1.0029236423029808,0.3070967741935484,0.2064264849074975,0.0886075949367088,0.3310097680466931,233.3831417997396,15.337283997722336,0.11232623537347843,3.3704697362103556e-06,0.9918745411638944,0.0041215438683792896,0.1742940603700097
 5th-6th,adult,-0.040749814155403,0.0010665613622467,0.2522022838499184,0.0689655172413793,1.0068566015892229,0.2753281423804227,0.2075040783034257,0.0971029982561736,0.3316496549108322,101.86559894500408,10.188216338584624,0.1120319825038658,3.405512112340924e-06,0.9919008408059055,0.009364313742780284,0.1832367666085391
 7th-8th,adult,-0.059072335230619,0.0023055008267583,0.2538638605721802,0.0566037735849056,1.0134900446584847,0.2259768715763846,0.2091417296941795,0.1104465388123321,0.3324379962412968,53.48311685526132,7.446377986343404,0.11159060319944689,3.458745192535329e-06,0.9919348880099037,0.01733191024871387,0.1972600869872745
 9th,adult,-0.0640002047917143,0.0030275497821948,0.2538537225319777,0.0222222222222222,1.0134495709857276,0.0887168458781361,0.208592981305346,0.1450457344848948,0.3315767952977255,63.87543108490033,8.113824105983344,0.1117377296342532,3.440911649883239e-06,0.9919240491076471,0.01466210776804411,0.2316315003097554
 Assoc-acdm,adult,-0.0032735278383927,5.392905250242719e-06,0.2507532641446267,0.2429906542056074,1.001071740985129,0.9700813988543864,-0.0097306396252921,-0.0322174907465059,0.0058126507914786,23.992403284091115,5.096753350082644,0.11059749976450434,3.581444390957653e-06,0.9919995150185071,0.03572713535887287,0.0077626099390192
 Assoc-voc,adult,0.0087919786902307,3.809666618284635e-05,0.2496617050067659,0.2681159420289855,0.996713955214108,1.0703880317905563,-0.103400600105901,-0.0925947716263654,-0.0689131984682276,17.497176363094116,4.414279826512349,0.11002738482962991,3.6536968101547787e-06,0.9920319660771707,0.04659101714582091,0.0184542370222196
 Bachelors,adult,0.1993786592343523,0.0179507586933206,0.2138772398017537,0.4543524416135881,0.8538531354150013,1.813892199164441,-0.2984767284021068,-0.0806672640280775,-0.1927913754659798,1.7533382842153933,1.937061001190956,0.10390324698081749,4.505261034187657e-06,0.9922798499463257,0.17948475075428938,0.2404752018118344
 Doctorate,adult,0.1319359848132514,0.0071980551457306,0.2439423706614276,0.75,0.9738808965502672,2.994193548387097,-0.4502619515389653,-0.0859528487229862,-0.2071286077337681,72.48211654762683,8.62758735777845,0.11182968365600714,3.4298109579561156e-06,0.9919170387686265,0.013000584081134107,0.5060576293385723
 HS-grad,adult,-0.1358923932713519,0.0097343399161169,0.2908745247148289,0.1646464646464646,1.1612461670550718,0.6573111762789182,0.2116728117678687,-0.000732611283942,0.2843139721930812,-1.4045453066722549,0.7722454448035878,0.0943584195227585,5.917815044698677e-06,0.9924831190397245,0.47048028325594865,0.1262280600683642
 Masters,adult,0.1761924184387341,0.0132472412238343,0.2324232081911262,0.573170731707317,0.9278934272817352,2.2882454760031474,-0.3753100807458587,-0.0187630067426954,-0.2035266462873429,13.946292411029164,3.992152022484326,0.10954922391650943,3.7153024783099032e-06,0.9920573047589047,0.05587991714954163,0.3407475235161907
 Preschool,adult,-0.0147026538346117,0.0001864491030286,0.250646830530401,0.0,1.000646830530401,0.0,0.2056921086675291,0.1652652005174644,0.3304606902696758,1544.4974120502934,39.31283543530704,0.11252853422133707,3.346585460307277e-06,0.9918524251720076,0.0005486140026890001,0.250646830530401
 Prof-school,adult,0.1707921111957052,0.0121021898168247,0.2388208015899304,0.72,0.9534342711216062,2.874425806451613,-0.6502020536601523,0.0189510875565861,-0.4152297434193046,36.33881268984168,6.189937256821643,0.11118600550372955,3.5082462997748607e-06,0.991962759973239,0.024746824574582098,0.4811791984100695
 Some-college,adult,-0.0884806347803062,0.0041197556853796,0.271578947368421,0.1808066759388039,1.0842132427843802,0.7218269101350442,0.0630478003074445,0.028534953517312,0.0301698072595657,-0.3927600852391255,1.267869953028232,0.09934232750182205,5.196310730243736e-06,0.9923971524266811,0.3026683150135781,0.0907722714296171
 Divorced,adult,-0.1391292820028778,0.0113800527924305,0.274671669793621,0.1002331002331002,1.0965601888276946,0.4001564027370478,0.2224117346068565,0.0753766558644607,0.3138938851022119,2.378878034134893,2.0922095295433256,0.10467566076355059,4.3912932762295124e-06,0.992255449766094,0.16089315035656493,0.1744385695605207
 Married-AF-spouse,adult,-4.025694269803047e-05,8.106596366408424e-10,0.2504854368932039,0.25,1.000002505480739,0.9980645161290324,-0.5451456310679612,-0.3352750809061489,-0.5035579922614505,769.7466047695344,27.77137071382668,0.1124917526126355,3.3509154828723025e-06,0.9918569889827598,0.0011963455070250959,0.0004854368932039
 Married-civ-spouse,adult,0.4482501839495898,0.1068751912947375,0.0707858428314337,0.460406447091801,0.2825953518973625,1.8380613513574608,-0.4196772418466552,-0.2098197038938393,-0.3954879801221344,-1.977041106013629,0.1556833200630876,0.08632163802146411,6.6450663318321955e-06,0.9925473454030191,0.8560146447369003,0.3896206042603672
 Married-spouse-absent,adult,-0.0419781895462769,0.0011378174466053,0.2522845953002611,0.0666666666666666,1.007185210140655,0.2661505376344086,0.1739120974760661,0.1331157528285466,0.081020535387079,98.30385327705348,10.012008232664328,0.11201359169951501,3.407714126912778e-06,0.991902363855633,0.009693804889627344,0.1856179286335944
 Never-married,adult,-0.3124856611485182,0.059367714055708,0.3424657534246575,0.0511770726714432,1.3672116659301812,0.2043120810908971,0.2884578658217896,0.1695757258707475,0.3210111873674813,-1.3719380983356586,0.7930631485877533,0.09459749997931874,5.885914301301517e-06,0.9924798630817496,0.4614492020254892,0.2912886807532143
 Separated,adult,-0.0827952661265883,0.004430748098348,0.257372654155496,0.0636363636363636,1.0274980541381995,0.2540527859237537,0.2037106994881793,0.1146904703875213,0.2628566459300326,23.203555310695773,5.018820245775933,0.11054232735145197,3.5883790748995332e-06,0.992002776889042,0.036768613605074635,0.1937362905191323
 Widowed,adult,-0.0559470117376069,0.0017940689559768,0.2552905609674168,0.1282051282051282,1.0191858008170165,0.5118279569892473,0.2047549733139252,0.0472884708692569,0.3040099826698003,21.5204463412814,4.848353913726851,0.11041359172099646,3.6046080166541725e-06,0.9920102809179274,0.039206892482001626,0.1270854327622886
 ?,adult,-0.0731131545642399,0.0031256149019235,0.25783378746594,0.1139240506329113,1.029339017315637,0.4548142098815843,0.1632635463732625,0.0806703342186044,0.1616745583655313,14.661714873030771,4.080715350838875,0.10965956874261415,3.7010048911880683e-06,0.9920515925871976,0.053721722713548255,0.1439097368330286
 Adm-clerical,adult,-0.1031676207048317,0.006016248774987,0.266984943077488,0.1293800539083558,1.0658727921054814,0.516518563603165,0.1447487856761757,0.0620916164884733,0.1364212283549046,3.483434830949976,2.341192754336028,0.10574232741589629,4.2365495312183755e-06,0.9922191474783066,0.1361618968816912,0.1376048891691322
 Craft-repair,adult,-0.0240227978396883,0.0002949626614496,0.2544378698224852,0.2230769230769231,1.0157816377171216,0.8905806451612903,0.103180473372781,-0.0633382642998027,0.1825068322074503,3.084485081858197,2.2544382116143398,0.10539290213323131,4.286877557436083e-06,0.9922313913171478,0.1441466641466641,0.0313609467455621
 Exec-managerial,adult,0.2156178009372137,0.0206647268366369,0.2140729709605361,0.4901960784313725,0.8546345447121274,1.956989247311828,-0.3673988582774882,-0.0977289650037229,-0.2434535178845005,2.741599183226031,2.177114465778383,0.10506186765491712,4.334889640659624e-06,0.9922426699378495,0.15181538270145867,0.2761231074708364
 Farming-fishing,adult,-0.0528947168223554,0.0016268518214982,0.2544970019986675,0.1195652173913043,1.016017708624358,0.4773352033660589,0.200656084349564,0.0581930886655273,0.2899485818702443,28.709393911973677,5.539931066136018,0.11087336182976616,3.5469567639628965e-06,0.9919827603018526,0.030550967659561844,0.1349317846073632
 Handlers-cleaners,adult,-0.0894209005181816,0.005110994429221,0.2586963863559608,0.0676691729323308,1.032782734690765,0.2701528013582343,0.2069357791642226,0.1097246662756181,0.2798944048933641,18.33963777926789,4.508634297134616,0.11011933885138385,3.6419544732679275e-06,0.9920269089399678,0.044823392057434575,0.19102721342363
 Machine-op-inspct,adult,-0.0789313700671184,0.0036227379243534,0.2592082616179001,0.1164021164021164,1.034826272833269,0.4647072879330944,0.1963919168738445,0.0631988270542487,0.2686201902215827,11.455873894649246,3.667215441178784,0.10908945380773971,3.775393358169425e-06,0.9920803146514356,0.06496835499245136,0.1428061452157837
 Other-service,adult,-0.1368562212126772,0.0118730500694144,0.2695187165775401,0.0657439446366782,1.0759882697947214,0.2624667931688804,0.2267379679144385,0.1096571248820383,0.3430070417625322,5.820252720625165,2.795798786434498,0.10725037337266091,4.02384361067277e-06,0.9921619139493085,0.10294214876033055,0.2037747719408619
 Priv-house-serv,adult,-0.0375514147699641,0.0012144247463848,0.2515417072379097,0.0,1.0042194092827004,0.0,0.2064264849074975,0.1658552418046088,0.3306521556668438,233.3831417997396,15.337283997722333,0.11232623537347843,3.3704697362103556e-06,0.9918745411638944,0.0041215438683792896,0.2515417072379097
 Prof-specialty,adult,0.1687086580081483,0.0128972427736845,0.221473999251777,0.4346793349168646,0.8841813595935458,1.73535208030036,-0.3009491412764044,-0.0260322944408454,-0.2194586684624784,2.512666902771316,2.1239216325808963,0.10482278719835689,4.369758122113664e-06,0.9922506283168994,0.1574181343878313,0.2132053356650876
 Protective-serv,adult,0.0166342904884931,0.0001326692890614,0.249506254114549,0.3035714285714285,0.996093355136019,1.2119354838709675,-0.0634463462804476,0.0227123107307438,-0.0623529301800089,50.35170489733145,7.233198278876834,0.11153543078639452,3.4654557322183812e-06,0.9919388451670191,0.018336711239937045,0.0540651744568795
 Sales,adult,0.0258424199655548,0.0003262338322911,0.2465504720406681,0.2823529411764706,0.9842931103146156,1.127225806451613,-0.0334059549745824,-0.0523602033405955,0.0029399626076192,4.2322317245244285,2.4958959062475743,0.10631244235077071,4.15525053164274e-06,0.9921983842528588,0.12337064337064328,0.0358024691358024
 Tech-support,adult,0.0425180180331105,0.0008354818922748,0.2474261042842909,0.3614457831325301,0.9877888602007692,1.4429848425961913,-0.2220852856794164,-0.0902754158447139,-0.1638868618964907,32.35888193794867,5.859860507611655,0.11103887906892325,3.5264131864461827e-06,0.9919723177616834,0.027470021877195522,0.1140196788482391
 Transport-moving,adult,-0.0097741292803184,4.855177235484065e-05,0.2514441046551138,0.2317880794701986,1.003829754584416,0.925357829523606,0.1604075671759006,-0.0421991345498241,0.2474262593105237,15.568460758803807,4.1902741591008414,0.10978830437306966,3.684385577254195e-06,0.992044828618872,0.05121495139843761,0.0196560251849151
 Husband,adult,0.3988246345503808,0.080095430572095,0.1066739606126914,0.4581358609794628,0.4258699795298934,1.828996585639301,-0.3847193559203681,-0.1883868971691884,-0.2865567907400074,-1.8645952434056805,0.3696085393189052,0.08928255752194099,6.471515806677853e-06,0.9925335663035191,0.6925299598384937,0.3514619003667714
 Not-in-family,adult,-0.1635267129102319,0.0148326743947621,0.2909168808911739,0.1263157894736842,1.1614152638416677,0.5042852292020374,0.2445857574527578,0.0584675055247372,0.3217851500462783,-0.6023604995789129,1.1823828871349358,0.09858830452343974,5.310534788072233e-06,0.9924127287276421,0.32555497306139974,0.1646010914174897
 Other-relative,adult,-0.0873936041932946,0.0055847891468554,0.2568106312292358,0.0238095238095238,1.0252543135783945,0.0950537634408602,0.1990586932447397,0.157530454042082,0.0820004441357598,31.914730784123577,5.821864058849184,0.11102048826457246,3.5286902734108232e-06,0.9919734936857247,0.027811439346323023,0.233001107419712
 Own-child,adult,-0.2394826368696846,0.0429611927188828,0.2949502677888294,0.0083333333333333,1.177517585211146,0.033268817204301,0.2433052792654935,0.1856222902320836,0.3422899983321052,1.6340380314245049,1.9060383487024048,0.1037377297416604,4.529867676258003e-06,0.9922848862309195,0.18354639260530614,0.286616934455496
 Unmarried,adult,-0.1694712252859022,0.0189033428336126,0.277046783625731,0.047486033519553,1.1060422561780796,0.1895765002703189,0.2292973471854683,0.1362283152014114,0.3137795668542074,3.781352683278366,2.403936103029036,0.10598140787245652,4.20233060661743e-06,0.9922105620722453,0.13076253286779596,0.2295607501061779
 Wife,adult,0.1387065846650383,0.0083192109047349,0.2371099050203527,0.5205479452054794,0.9466039304941568,2.0781617322138755,-0.287457482202933,-0.1717114923514432,-0.1488471103572406,16.269524696948885,4.273056083185432,0.1098802583948236,3.672555133068063e-06,0.9920399289703116,0.04943168899749629,0.2834380401851266
 Canada,adult,0.0030662781549958,4.613274079346558e-06,0.2504054492377554,0.2727272727272727,0.9996831741182132,1.0887976539589443,-0.1586412290272167,0.0745141980951257,-0.2329662651926022,276.7252280867557,16.689707901741453,0.11236301698217999,3.3661145746433253e-06,0.9918709005194745,0.0034700238527679227,0.0223218234895172
 China,adult,-0.0103946654670329,9.320708291522688e-05,0.2505657937277724,0.0,1.000323310701584,0.0,0.2056256062075654,0.1652117685095376,0.3304433744329094,3093.9999999999995,55.62373594069351,0.11254692502568786,3.344422543349479e-06,0.9918499157480175,0.00022506237831162846,0.2505657937277724
 Columbia,adult,-0.018009912455605,0.0002797260867214,0.2507279197670656,0.0,1.0009705596894207,0.0,0.2057586541572306,0.1653186670980265,0.330478021059669,1027.9967656388983,32.08320831915206,0.11251014341698629,3.3487497734815516e-06,0.9918547628590907,0.0008723749778423648,0.2507279197670656
 Cuba,adult,0.0038717381484724,7.279516099879639e-06,0.2504049238743116,0.2857142857142857,0.999681076731768,1.1406451612903226,0.0628441852931649,0.0223517978620019,0.0806170550817846,437.7112411349943,20.96254515833157,0.11243658019958314,3.357420999001556e-06,0.9918632310625559,0.002169516455230716,0.035309361839974
 Dominican-Republic,adult,-0.0207994203939824,0.000373038060408,0.2508090614886731,0.0,1.001294498381877,0.0,0.2058252427184466,0.1653721682847896,0.3304953668222671,769.746604769534,27.771370713826663,0.1124917526126355,3.3509154828723025e-06,0.9918569889827598,0.0011963455070250959,0.2508090614886731
 El-Salvador,adult,-0.0275284134409736,0.0006531841860114,0.2510528020732102,0.0,1.002267573696145,0.0,0.206025267249757,0.1655328798185941,0.330547494139971,437.71124113499445,20.962545158331576,0.11243658019958314,3.357420999001556e-06,0.9918632310625559,0.002169516455230716,0.2510528020732102
 England,adult,0.0281311780534292,0.0003480965930659,0.2497567304573467,0.4545454545454545,0.9970933213355236,1.8146627565982405,0.115059121870669,-0.1991861528027599,0.2317659642562366,276.7252280867558,16.689707901741453,0.11236301698217999,3.3661145746433253e-06,0.9918709005194745,0.0034700238527679227,0.2047887240881077
