variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
employment=A72,german,0.2117647058823529,-0.4666666666666667,0.0342902711323764,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,2.001212856276531,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.990372988626388,4.343805421853686
employment=A73,german,-0.0664144598570828,0.0222782681799075,0.1499690785405071,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.827239131374914,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,0.4579488591246662,4.343805421853686
employment=A74,german,-0.15,0.2125,0.0815358067299396,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,0.3254523458868088,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.5229399547550309,4.343805421853686
employment=A75,german,-0.1072261072261072,0.1713286713286713,-0.0260651629072681,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-0.118953211736716,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.3725270326150325,4.343805421853686
other_debtors=A101,german,0.1553030303030302,0.071969696969697,-0.4301587301587302,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,3.7121291815695385,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-2.374505362902061,4.343805421853686
other_debtors=A102,german,-0.2340425531914893,-0.0673758865248227,0.6066536203522506,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,12.401350099153506,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,3.762137305126661,4.343805421853686
other_debtors=A103,german,-0.0567375886524823,-0.0673758865248227,0.2423423423423423,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,12.401350099153513,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,3.762137305126661,4.343805421853686
property=A121,german,-0.2716049382716049,0.1384015594541909,0.6631147540983606,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,0.5860256926065808,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.604589334546473,4.343805421853686
property=A122,german,-0.0399305555555555,0.03125,0.0653092006033181,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.6833118556701034,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,0.5922544268491788,4.343805421853686
property=A123,german,0.1239258254183627,-0.0492989597467209,-0.2863180827886711,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.4912812332195535,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,0.7341352328324187,4.343805421853686
property=A124,german,0.2234848484848484,-0.1666666666666666,-0.361651411136537,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,3.712129181569535,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,2.3745053629020605,4.343805421853686
installment_plans=A141,german,0.1594684385382059,-0.1843853820598007,-0.1973856209150327,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,2.4877101575294627,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,2.1067391919833294,4.343805421853686
installment_plans=A142,german,-0.2268041237113401,-0.0652920962199312,0.5824242424242424,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,29.897774818291623,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,5.594649463592128,4.343805421853686
installment_plans=A143,german,-0.0892983699503897,0.1708008504606661,0.0427807486631016,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,1.206041974608747,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-1.7839059345380122,4.343805421853686
housing=A151,german,0.2117647058823529,-0.2313725490196078,-0.2836438923395445,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,2.001212856276531,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.990372988626388,4.343805421853686
housing=A152,german,-0.2587719298245613,0.1929824561403508,0.4269125683060109,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-0.4818978595236256,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-1.2361820930458385,4.343805421853686
housing=A153,german,0.2466422466422466,-0.0695970695970696,-0.8664361001317523,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,6.594562601295184,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,2.909131970405072,4.343805421853686
skill_level=A171,german,0.7878787878787878,0.2727272727272727,-1.4675324675324677,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,100.0000000000001,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,9.999999999999998,4.343805421853686
skill_level=A172,german,-0.2292490118577075,0.181253529079616,0.5952380952380952,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-0.3093175542612512,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,1.3027947531707582,4.343805421853686
skill_level=A173,german,0.1001697792869269,-0.1383701188455008,-0.0722222222222221,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.784075610185614,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-0.5020131810080224,4.343805421853686
skill_level=A174,german,0.0764119601328903,-0.0182724252491693,-0.2152014652014652,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,2.4877101575294644,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,2.1067391919833307,4.343805421853686
telephone=A191,german,0.0919540229885057,-0.1781609195402299,0.0386577395185717,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.9306966095564224,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-0.3291340867339359,4.343805421853686
telephone=A192,german,-0.0919540229885057,0.1781609195402299,-0.0386577395185717,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,-1.930696609556422,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,0.3291340867339364,4.343805421853686
foreign_worker=A201,german,-0.03125,-0.28125,0.4606879606879607,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,21.143554071113,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,-4.76665518639355,4.343805421853686
foreign_worker=A202,german,0.03125,0.28125,-0.4606879606879607,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.23,0.77,0.5,0.27,2,0,0,0.0,0.0,0,-2.0395534607699592,100.0000000000001,9.94455904855762,20.34155106554257,21.143554071113,-4.76665518639355,9.999999999999998,2.0031475093671056,2.760671125698105,4.76665518639355,4.343805421853686
age,german,0.0840108401084009,0.02710027100271,-0.2156084656084657,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,0.8777511507494626,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,-1.6913298621479569,4.219507705176108
sex,german,-0.0761904761904761,0.0952380952380953,0.0632099729844091,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.2398184605211735,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,-0.8862206503539748,4.219507705176108
status=A11,german,0.3308865047995483,-0.1355166572557877,-0.4297221834426915,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-0.3093175542612512,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.3027947531707582,4.219507705176108
status=A12,german,0.0972222222222222,0.0297619047619047,-0.2064646464646464,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.031115686333441,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,0.9949446800721538,4.219507705176108
status=A13,german,0.0210526315789473,0.0,0.0128205128205127,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,15.895777735945169,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,4.1926366483311055,4.219507705176108
status=A14,german,-0.3214285714285714,0.073051948051948,0.6967741935483871,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.9797646599140395,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,0.2454439976746755,4.219507705176108
credit_history=A30,german,0.59375,-0.0520833333333333,-1.2773109243697478,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,21.143554071112987,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,4.76665518639355,4.219507705176108
credit_history=A31,german,0.2672811059907835,-0.2457757296466974,-0.3382783882783883,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,9.908949089636328,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,3.422153442737596,4.219507705176108
credit_history=A32,german,-0.0832282471626733,0.0084068936527953,0.1705224599961441,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.827239131374914,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,-0.4579488591246662,4.219507705176108
credit_history=A33,german,0.0463980463980463,-0.0244200244200244,0.0119047619047619,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,6.5945626012951895,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,2.9091319704050744,4.219507705176108
credit_history=A34,german,-0.1572449642625081,0.1169590643274853,0.4683154121863799,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,0.5860256926065786,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.6045893345464728,4.219507705176108
purpose=A40,german,0.0921052631578946,-0.0109649122807018,-0.0623376623376623,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-0.481897859523626,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.2361820930458385,4.219507705176108
purpose=A41,german,-0.1999999999999999,0.1111111111111111,0.5347184253690541,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,5.43867031348622,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,2.707448808453389,4.219507705176108
purpose=A410,german,0.8282828282828283,0.202020202020202,-1.50426944971537,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,100.00000000000004,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,10.0,4.219507705176108
purpose=A42,german,0.0235294117647058,-0.0784313725490196,0.0159642401021711,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,2.00121285627653,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.990372988626388,4.219507705176108
purpose=A43,german,-0.1507936507936508,0.0793650793650793,0.2318840579710144,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.031115686333442,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,0.9949446800721536,4.219507705176108
purpose=A44,german,0.8282828282828283,-0.8080808080808081,-1.5013992537313432,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,100.00000000000006,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,9.999999999999998,4.219507705176108
purpose=A45,german,0.0210526315789473,-0.2105263157894736,0.2651209677419355,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,15.895777735945163,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,4.1926366483311055,4.219507705176108
purpose=A46,german,0.8367346938775511,0.2040816326530612,-1.522549019607843,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,47.417742607247,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,6.962011221737285,4.219507705176108
purpose=A48,german,-0.1818181818181817,0.202020202020202,-0.4864738805970149,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,100.0000000000001,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,9.999999999999998,4.219507705176108
purpose=A49,german,-0.0300618921308576,-0.035366931918656,0.1314814814814815,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,3.05159773444777,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,2.2340451136054766,4.219507705176108
savings=A61,german,0.159090909090909,-0.1136363636363636,-0.1597222222222222,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.9797646599140388,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,-0.2454439976746757,4.219507705176108
savings=A62,german,-0.0162601626016261,0.10840108401084,-0.101010101010101,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,0.8777511507494622,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.691329862147958,4.219507705176108
savings=A63,german,-0.1818181818181817,0.202020202020202,-0.4864738805970149,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,100.0000000000001,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,9.999999999999998,4.219507705176108
savings=A64,german,-0.1855670103092783,0.2061855670103093,-0.4850961538461539,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,29.897774818291623,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,5.594649463592128,4.219507705176108
savings=A65,german,-0.1724941724941725,0.0233100233100234,0.5054261268935886,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-0.118953211736716,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.3725270326150325,4.219507705176108
employment=A71,german,0.1684981684981685,-0.1465201465201465,-0.2039682539682539,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,6.594562601295197,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,2.9091319704050758,4.219507705176108
employment=A72,german,-0.0751240255138199,-0.2551381998582566,0.3516256157635467,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,1.206041974608747,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.7839059345380128,4.219507705176108
employment=A73,german,0.0110294117647058,-0.0275735294117647,0.0733702387837725,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-1.4147604918255958,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,0.7835461424924526,4.219507705176108
employment=A74,german,0.0376868096166341,0.1819363222871994,-0.3370370370370369,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,0.5860256926065786,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.604589334546473,4.219507705176108
employment=A75,german,-0.064370412196499,0.1468097120271032,-0.2267241379310345,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,-0.3093175542612516,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,1.302794753170758,4.219507705176108
other_debtors=A101,german,-0.1742424242424243,0.0568181818181817,0.2656258131667968,100,4.605170185988092,2,60,4.0943445622221,0,0,0,0,0,0,60,0,1.0,0.0,0.6,-0.5108256237659907,1.6666666666666667,0.5108256237659907,0.32,0.68,0.5,0.18,2,0,0,0.0,0.0,0,-1.9797646599140395,100.0000000000001,12.493302089968337,27.802118687467345,3.712129181569535,-4.192636648331104,10.0,2.1421679230145005,3.086540436492072,-2.3745053629020605,4.219507705176108
